Processing Azure\azure-sdk-for-java repo.
Label,AAD,,e99695
Label,ACS,,e99695
Label,Advisor,,e99695
Label,AgriFood,,e99695
Label,AKS,,e99695
Label,Alerts Management,,e99695
Label,amqp,Label for tracking issues related to AMQP,0e53cc
Label,Analysis Services,,e99695
Label,Android,,F7FE8E
Label,API Management,,e99695
Label,APIChange,This PR contains an addition or change to the API signature and must be reviewed by an architect.,d8f74c
Label,App Configuration,Azure.ApplicationModel.Configuration,e99695
Label,App Services,,e99695
Label,ArchApproved,This API addition or change has been reviewed and approved by a language architect.,33bb00
Label,ARM,,e99695
Label,ARM - Core,,e99695
Label,ARM - Managed Applications,,e99695
Label,ARM - RBAC,,e99695
Label,ARM - Service Catalog,,e99695
Label,ARM - Tags,,e99695
Label,ARM - Templates,,e99695
Label,ARM Core-Review,,d8f74c
Label,ARM-Core Triaged,,e8f279
Label,ARO,Azure Redhat OpenShift,e99695
Label,Attestation,,e99695
Label,Authentication,,e99695
Label,Authorization,,e99695
Label,auto-merge,Apply to PR's that we want to auto-merge when green,5df772
Label,Automation,,e99695
Label,AVS,,e99695
Label,Azure Arc Enabled Servers,,e99695
Label,Azure Stack,,e99695
Label,azure-cosmos-diagnostics-improvements,This label categorizes issues related to diagnostics improvements for azure-cosmos,d4c5f9
Label,azure-cosmos-encryption,Issues related to azure cosmos encryption project,EC02A7
Label,azure-sdk-bom,Azure Java SDK BOM (Bill of Materials),e99695
Label,azure-spring,All azure-spring related issues,e99695
Label,azure-spring-aad,Spring active directory related issues.,0000FF
Label,azure-spring-aad-b2c,Spring active directory b2c related issues.,0000FF
Label,azure-spring-app-configuration,Spring app configuration related issues.,0000FF
Label,azure-spring-cosmos,Spring cosmos related issues.,0000FF
Label,azure-spring-dependency,Spring dependency related issues.,d4c5f9
Label,azure-spring-docs,,33C8E6
Label,azure-spring-eventhubs,Spring event hubs related issues.,0000FF
Label,azure-spring-eventhubs-kafka,Spring event hubs kafka related issues.,0000FF
Label,azure-spring-gremlin,Spring data gremlin related issues.,0000FF
Label,azure-spring-jca,,0000FF
Label,azure-spring-keyvault,Spring keyvault related issues.,0000FF
Label,azure-spring-kubernetes,,3DD258
Label,azure-spring-samples,,33C8E6
Label,azure-spring-servicebus,Spring service bus related issues.,0000FF
Label,azure-spring-storage,Spring storage releated issues.,0000FF
Label,azure-spring-track2-migration,This label indicate that it is for Spring Module to migrate to using track2 libraries.,35cc6e
Label,Azure.Core,,e99695
Label,Azure.Core.V2,Contains issues to consider when desiging Azure Core V2,B8DED2
Label,Azure.Identity,,e99695
Label,Batch,,e99695
Label,BatchAI,,e99695
Label,behavioral-change,,f7f440
Label,Billing,,e99695
Label,blocked,Issue/PR is blocked on something - see comments,d73a49
Label,blocking-customer-adoption,Issue is blocking the migration from Track 1 to Track 2,d73a49
Label,blocking-release,Blocks release,d73a49
Label,Blueprint,,e99695
Label,Bot Service,,e99695
Label,breaking-change,,d73a49
Label,bug,This issue requires a change to an existing behavior in the product in order to be resolved.,eaa875
Label,Central-EngSys,This issue is owned by the Engineering System team.,ffeb77
Label,Checkstyle,Label for tracking tasks related to checkstyle rules,bfd4f2
Label,Client,This issue points to a problem in the data-plane of the library.,ffeb77
Label,Cloud Shell,,e99695
Label,CodeGen,Issues that relate to code generation,e99695
Label,Cognitive - Anomaly Detector,,e99695
Label,Cognitive - Bing,,e99695
Label,Cognitive - Computer Vision,,e99695
Label,Cognitive - Content Moderator,,e99695
Label,Cognitive - Custom Vision,,e99695
Label,Cognitive - Face,,e99695
Label,Cognitive - Form Recognizer,,e99695
Label,Cognitive - Immersive Reader,,e99695
Label,Cognitive - Ink Recognizer,,e99695
Label,Cognitive - Language,,e99695
Label,Cognitive - LUIS,,e99695
Label,Cognitive - Metrics Advisor,,e99695
Label,Cognitive - Mgmt,,e99695
Label,Cognitive - Personalizer,,e99695
Label,Cognitive - QnA Maker,,e99695
Label,Cognitive - Speech,,e99695
Label,Cognitive - Text Analytics,,e99695
Label,Cognitive - Translator,,e99695
Label,Cognitive - Vision,,e99695
Label,Cognitive Services,,e99695
Label,Commerce,,e99695
Label,common,"common module used by all azure SDKs (e.g. client, Mgmt)",3a71f2
Label,Communication,,e99695
Label,Community Contribution,Community members are working on the issue,1aa874
Label,compat breaks,,d93f0b
Label,Compute,,e99695
Label,Compute - Extensions,,e99695
Label,Compute - Images,,e99695
Label,Compute - Managed Disks,,e99695
Label,Compute - RDFE,,e99695
Label,Compute - VM,,e99695
Label,Compute - VMSS,,e99695
Label,Confidential Ledger,,e99695
Label,Connected Kubernetes,,e99695
Label,Consumption - Billing,All issues in consumption where billing/price-related data is shown.,e99695
Label,Consumption - Budget,"All issues in consumption for Budgets API, Alert API and other Notification scenarios.",e99695
Label,Consumption - Query,"All issues in consumption associated with tags, dimensions and forecasts.",e99695
Label,Consumption - RIandShowBack,All issues in consumption associated with Reservation and ShowBack.,e99695
Label,Consumption - UsageDetailsAndExport,All issues in consumption for usage details API and exports API.,e99695
Label,Container Instances,,e99695
Label,Container Registry,,e99695
Label,Container Service,,e99695
Label,Cosmos,,e99695
Label,cosmos-integration-test-failures,Integration Tests that are failing intermittently on live CI,db993d
Label,cosmos:needs-v2-port,Indicates we need to port the associated fix to V2 (which is in a different repo),d64fb6
Label,cosmos:needs-v3-port,Indicates we need to port the associated fix to V3,c0cff7
Label,cosmos:needs-v4-port,Need to port this to V4,bf151d
Label,cosmos:spark3,Cosmos DB Spark3 OLTP Connector,f7efa5
Label,cosmos:spark3-GA,,bfdadc
Label,cosmos:v3-item,Indicates this feature will be shipped as part of V3 release train,0052cc
Label,cosmos:v4-item,Indicates this feature will be shipped as part of V4 release train,3bdd64
Label,Cost Management - Billing,All issues in cost management where billing/price-related data is shown.,e99695
Label,Cost Management - Budget,"All issues in cost management for Budgets API, Alert API and other Notification scenarios.",e99695
Label,Cost Management - Query,"All issues in cost management associated with tags, dimensions and forecasts.",e99695
Label,Cost Management - RIandShowBack,All issues in cost management associated with Reservation and ShowBack.,e99695
Label,Cost Management - UsageDetailsAndExport,All issues in cost management for usage details API and exports API.,e99695
Label,Custom Providers,,e99695
Label,Customer Insights,,e99695
Label,customer-reported,Issues that are reported by GitHub users external to the Azure organization.,3800e0
Label,CXP Attention,The Azure CXP Support Team is responsible for this issue.,10066b
Label,CycleCloud,,e99695
Label,Data Bricks,,e99695
Label,Data Catalog,,e99695
Label,Data Factory,,e99695
Label,Data Lake,,e99695
Label,Data Lake Analytics,,e99695
Label,Data Lake Storage Gen1,,e99695
Label,Data Lake Storage Gen2,,e99695
Label,Data Lake Store,,e99695
Label,Data Migration,,e99695
Label,Data Share,,e99695
Label,DataBox,,e99695
Label,DataBox Edge,,e99695
Label,dependencies,Pull requests that update a dependency file,0366d6
Label,dependency-issue,Issue that is caused by dependency conflicts,0366d6
Label,dependency-issue-jackson,Issue caused by dependency version mismatch with one of the Jackson libraries,0366d6
Label,deprecation,,c4c6fc
Label,design-discussion,An area of design currently under discussion and open to team and community feedback.,0BABDF
Label,Dev Spaces,,e99695
Label,Device Update,,e99695
Label,DeviceUpdate,Label for DeviceUpdate service,e99695
Label,DevOps,,e99695
Label,Devtestlab,,e99695
Label,Digital Twins,,e99695
Label,Do Not Merge,,b60205
Label,Docs,,e99695
Label,Docs-Hackathon,,e99695
Label,duplicate,This issue is the duplicate of another issue,e4c288
Label,EngSys,This issue is impacting the engineering system.,e99695
Label,EntitySearch,,e99695
Label,Epic,,3E4B9E
Label,Event Grid,,e99695
Label,Event Hubs,,e99695
Label,FaceAPI,,e99695
Label,feature-request,This issue requires a new behavior in the product in order be resolved.,eaa875
Label,Fulcrum,,8bc12c
Label,Functions,,e99695
Label,GenerationPR,,ff5900
Label,good first issue,This issue tracks work that may be a good starting point for a first-time contributor,64c170
Label,graalvm,Label for tracking issues related to graalvm,683178
Label,Graph,,e99695
Label,Graph.Microsoft,,e99695
Label,Graph.Windows,,e99695
Label,Guest Configuration,,e99695
Label,HDInsight,,e99695
Label,help wanted,This issue is tracking work for which community contributions would be welcomed and appreciated,64c170
Label,HPC Cache,,e99695
Label,HttpClient,,e99695
Label,Import Export,,e99695
Label,in progress,,efcfaa
Label,Infrastructure,,e99695
Label,Insights,,e99695
Label,IntegrationPR,,008cff
Label,Intune,,e99695
Label,Investigate,The issue needs investigation to get to the root cause,dafc2f
Label,IoT,,e99695
Label,IoT/CLI,,e99695
Label,issue-addressed,The Azure SDK team member assisting with this issue believes it to be addressed and ready to close.,5df772
Label,Java Source Code Rules,,fef2c0
Label,KeyVault,,e99695
Label,Kubernetes Configuration,,e99695
Label,Kusto,,e99695
Label,Lab Services,,e99695
Label,Live Test Failure,,bc4244
Label,LLC,,e99695
Label,Logic App,,e99695
Label,LOUIS,,e99695
Label,Machine Learning,,e99695
Label,Machine Learning Compute,,e99695
Label,Machine Learning Experimentation,,e99695
Label,Managed Identity,,e99695
Label,ManagedServices,,e99695
Label,manual-test-pass,,e8a884
Label,Maps,,e99695
Label,MariaDB,,e99695
Label,Marketplace Ordering,,e99695
Label,Media Services,,e99695
Label,Mgmt,This issue is related to a management-plane library.,ffeb77
Label,Mgmt - Track 2,,63b9d8
Label,Mgmt-EngSys,Engineering System (Management Plane Specific),ffeb77
Label,Migrate,,e99695
Label,Mixed Reality,,e99695
Label,Mobile Engagement,,e99695
Label,Monitor,"Monitor, Operational Insights",e99695
Label,Monitor - ActionGroups,,e99695
Label,Monitor - ActivityLogs,,e99695
Label,Monitor - Alerts,,e99695
Label,Monitor - ApplicationInsights,,e99695
Label,Monitor - Autoscale,,e99695
Label,Monitor - Diagnostic Settings,,e99695
Label,Monitor - Exporter,Monitor OpenTelemetry Exporter,e99695
Label,Monitor - Log,Monitor Log Analytics,e99695
Label,Monitor - Log Analytics,,e99695
Label,Monitor - Metrics,,e99695
Label,Monitor - Operational Insights,,e99695
Label,Monitor - Query,,e99695
Label,MQ,"This issue is part of a ""milestone of quality"" initiative.",7365c9
Label,MQ-Storage,"Storage ""Milestone Quality"" investments.",5df772
Label,MQ-Testing,Testing milestone quality,207de5
Label,MySQL,,e99695
Label,needs-author-feedback,More information is needed from author to address the issue.,f72598
Label,needs-team-attention,This issue needs attention from Azure service team or SDK team,3BA0F8
Label,needs-team-triage,This issue needs the team to triage.,ededed
Label,needs-triage,This is a new issue that needs to be triaged to the appropriate team.,ededed
Label,Network,,e99695
Label,Network - Application Gateway,,e99695
Label,Network - Bastion,,e99695
Label,Network - CDN,,e99695
Label,Network - DDoS Protection,,e99695
Label,Network - DNS,,e99695
Label,Network - ExpressRoute,,e99695
Label,Network - Firewall,,e99695
Label,Network - Front Door,Service: Azure Front Door,e99695
Label,Network - Load Balancer,,e99695
Label,Network - Network Virtual Appliance,,e99695
Label,Network - Network Watcher,,e99695
Label,Network - Private DNS,,e99695
Label,Network - Private Link,,e99695
Label,Network - Traffic Manager,,e99695
Label,Network - Virtual Network,,e99695
Label,Network - Virtual Network NAT,,e99695
Label,Network - Virtual WAN,,e99695
Label,Network - VPN Gateway,,e99695
Label,no-recent-activity,There has been no recent activity on this issue.,bbbbbb
Label,Notification Hub,,e99695
Label,OpenTelemetry,OpenTelemetry instrumentation/tracing,7E99DA
Label,Operations Management,,e99695
Label,Peering,,e99695
Label,pillar-acquisition,"This issue is related to the ability to acquire new customers, one of our core engineering pillars.",65a5c9
Label,pillar-compatibility,"This issue is related to compatibility between versions, one of our core engineering pillars.",65a5c9
Label,pillar-performance,"The issue is related to performance, one of our core engineering pillars.",65a5c9
Label,pillar-reliability,"The issue is related to reliability, one of our core engineering pillars. (includes stress testing)",65a5c9
Label,Policy,,e99695
Label,Policy Insights,,e99695
Label,ported,,bfd4f2
Label,PostgreSQL,,e99695
Label,PowerBI,,e99695
Label,Purview,,e99695
Label,Quantum,,e99695
Label,question,The issue doesn't require a change to the product in order to be resolved. Most issues start as that,eaa875
Label,Quota,Quota Service,e99695
Label,Recovery Services Backup,,e99695
Label,Recovery Services Site-Recovery,,e99695
Label,Redis Cache,,e99695
Label,Relay,,e99695
Label,Remote Rendering,,e99695
Label,Reservations,,e99695
Label,Resource Authorization,,e99695
Label,Resource Graph,,e99695
Label,Resource Health,,e99695
Label,RestPRInProgress,,fbca04
Label,RestPRMerged,,0e8a16
Label,RestPRRefused,,b60205
Label,Samples,,0e8a16
Label,Scheduler,,e99695
Label,Schema Registry,,e99695
Label,Search,,e99695
Label,Security,,e99695
Label,SecurityInsights,,e99695
Label,Server Management,,e99695
Label,Service,This issue points to a problem in the service.,ffeb77
Label,Service Attention,This issue is responsible by Azure service team.,10066b
Label,Service Bus,,e99695
Label,Service Fabric,,e99695
Label,Service Map,,e99695
Label,ServiceBusTrack2,This label is to manage work item for track 2.,f77ebe
Label,ServicePR,,1d76db
Label,servicing,Bugs that require a hotfix release,d73a49
Label,SignalR,,e99695
Label,SpecPRClosed,,b60205
Label,SpecPRInProgress,,fbca04
Label,SpecPRMerged,,0e8a16
Label,Spotbugs,Label for tracking tasks related to spotbugs issues,244cc1
Label,SQL,,e99695
Label,SQL - Backup & Restore,,e99695
Label,SQL - Data Security,,e99695
Label,SQL - Elastic Jobs,,e99695
Label,SQL - Managed Instance,,e99695
Label,SQL - Replication & Failover,,e99695
Label,SQL - VM,,e99695
Label,Storage,"Storage Service (Queues, Blobs, Files)",e99695
Label,Storsimple,,e99695
Label,Stream Analytics,,e99695
Label,Stress,"This issue is related to stress testing, part of our reliability pillar.",65a5c9
Label,Subscription,,e99695
Label,suggestion,,85e5cf
Label,Support,,e99695
Label,Synapse,,e99695
Label,Tables,,e99695
Label,test bug,Problem in test source code (most likely),207de5
Label,test-enhancement,,7365c9
Label,test-manual-pass,,c0eaf9
Label,test-reliability,Issue that causes tests to be unreliable,e04545
Label,test-sovereign-cloud,,AA6C89
Label,TimeseriesInsights,,e99695
Label,Track 1,,d93f0b
Label,tracking-external-issue,The issue is caused by external problem (e.g. OS) - nothing we can do to fix it directly,b60205
Label,Training,Work items that track the work to build training materials for building Client libraries,e99695
Label,vFXT,,e99695
Label,VideoAnalyzer,Azure Video Analyzer,e99695
Label,Visual Studio,,e99695
Label,Web Apps,,e99695
Label,WebPubSub,,e99695
